"movieId","userId","rating","title","genres","imdbId"
2581,342,3.0,Never Been Kissed (1999),Comedy|Romance,151738
2598,342,3.0,Pushing Tin (1999),Comedy,120797
2699,342,3.0,Arachnophobia (1990),Comedy|Horror,99052
2706,342,4.0,American Pie (1999),Comedy|Romance,163651
2723,342,2.0,Mystery Men (1999),Action|Comedy|Fantasy,132347
2827,342,3.0,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller,138304
2959,342,4.0,Fight Club (1999),Action|Crime|Drama|Thriller,137523
2987,342,3.0,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,96438
3174,342,4.0,Man on the Moon (1999),Comedy|Drama,125664
3175,342,1.0,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,177789
50,343,4.5,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,114814
260,343,3.0,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,76759
296,343,4.5,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912
318,343,4.5,"Shawshank Redemption, The (1994)",Crime|Drama,111161
527,343,5.0,Schindler's List (1993),Drama|War,108052
541,343,4.5,Blade Runner (1982),Action|Sci-Fi|Thriller,83658
593,343,4.5,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,102926
858,343,3.0,"Godfather, The (1972)",Crime|Drama,68646
1089,343,4.5,Reservoir Dogs (1992),Crime|Mystery|Thriller,105236
1196,343,3.0,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi,80684
1198,343,4.5,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure,82971
1200,343,3.5,Aliens (1986),Action|Adventure|Horror|Sci-Fi,90605
1203,343,4.5,12 Angry Men (1957),Drama,50083
1213,343,5.0,Goodfellas (1990),Crime|Drama,99685
1214,343,4.0,Alien (1979),Horror|Sci-Fi,78748
1221,343,3.0,"Godfather: Part II, The (1974)",Crime|Drama,71562
1285,343,3.5,Heathers (1989),Comedy,97493
1617,343,4.0,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,119488
2329,343,4.0,American History X (1998),Crime|Drama,120586
2571,343,5.0,"Matrix, The (1999)",Action|Sci-Fi|Thriller,133093
2598,343,4.0,Pushing Tin (1999),Comedy,120797
2959,343,5.0,Fight Club (1999),Action|Crime|Drama|Thriller,137523
3000,343,3.0,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,119698
4226,343,5.0,Memento (2000),Mystery|Thriller,209144
4878,343,4.5,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,246578
4993,343,5.0,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,120737
5618,343,3.0,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,245429
5690,343,5.0,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,95327
5952,343,5.0,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,167261
5971,343,4.0,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,96283
6016,343,5.0,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,317248
7153,343,4.5,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,167260
7256,343,4.0,Touching the Void (2003),Adventure|Documentary,379557
7981,343,5.0,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller,338564
8961,343,4.5,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy,317705
31658,343,3.5,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance,347149
35836,343,5.0,"40-Year-Old Virgin, The (2005)",Comedy|Romance,405422
48394,343,2.0,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller,457430
48516,343,4.5,"Departed, The (2006)",Crime|Drama|Thriller,407887
50872,343,3.5,Ratatouille (2007),Animation|Children|Drama,382932
51255,343,4.0,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,425112
54503,343,5.0,Superbad (2007),Comedy,829482
55765,343,2.5,American Gangster (2007),Crime|Drama|Thriller,765429
56367,343,4.5,Juno (2007),Comedy|Drama|Romance,467406
110,344,4.5,Braveheart (1995),Action|Drama|War,112573
260,344,5.0,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,76759
316,344,3.5,Stargate (1994),Action|Adventure|Sci-Fi,111282
318,344,5.0,"Shawshank Redemption, The (1994)",Crime|Drama,111161
356,344,5.0,Forrest Gump (1994),Comedy|Drama|Romance|War,109830
380,344,5.0,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,111503
586,344,5.0,Home Alone (1990),Children|Comedy,99785
736,344,4.5,Twister (1996),Action|Adventure|Romance|Thriller,117998
1210,344,5.0,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi,86190
1214,344,1.0,Alien (1979),Horror|Sci-Fi,78748
1270,344,5.0,Back to the Future (1985),Adventure|Comedy|Sci-Fi,88763
2028,344,4.0,Saving Private Ryan (1998),Action|Drama|War,120815
2571,344,5.0,"Matrix, The (1999)",Action|Sci-Fi|Thriller,133093
2628,344,5.0,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,120915
2712,344,4.0,Eyes Wide Shut (1999),Drama|Mystery|Thriller,120663
2762,344,3.0,"Sixth Sense, The (1999)",Drama|Horror|Mystery,167404
3000,344,4.5,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,119698
3147,344,5.0,"Green Mile, The (1999)",Crime|Drama,120689
3160,344,3.0,Magnolia (1999),Drama,175880
3793,344,5.0,X-Men (2000),Action|Adventure|Sci-Fi,120903
3897,344,3.0,Almost Famous (2000),Drama,181875
3948,344,2.5,Meet the Parents (2000),Comedy,212338
3949,344,0.5,Requiem for a Dream (2000),Drama,180093
3996,344,3.0,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,190332
4034,344,2.0,Traffic (2000),Crime|Drama|Thriller,181865
4226,344,1.5,Memento (2000),Mystery|Thriller,209144
4306,344,5.0,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,126029
4878,344,2.0,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,246578
4973,344,4.0,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,211915
5459,344,4.5,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi,120912
5502,344,1.0,Signs (2002),Horror|Sci-Fi|Thriller,286106
5618,344,4.5,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,245429
5989,344,4.0,Catch Me If You Can (2002),Crime|Drama,264464
8360,344,5.0,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance,298148
34150,344,4.0,Fantastic Four (2005),Action|Adventure|Sci-Fi,120667
60069,344,3.5,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,910970
68954,344,5.0,Up (2009),Adventure|Animation|Children|Drama,1049413
89745,344,4.5,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,848228
108190,344,3.0,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,1840309
112852,344,5.0,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,2015381
114180,344,3.0,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi,1790864
11,345,2.5,"American President, The (1995)",Comedy|Drama|Romance,112346
32,345,3.5,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller,114746
412,345,4.0,"Age of Innocence, The (1993)",Drama,106226
838,345,5.0,Emma (1996),Comedy|Drama|Romance,116191
898,345,4.0,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,32904
924,345,4.0,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,62622
926,345,5.0,All About Eve (1950),Drama,42192
969,345,4.5,"African Queen, The (1951)",Adventure|Comedy|Romance|War,43265
1093,345,3.0,"Doors, The (1991)",Drama,101761
1200,345,4.5,Aliens (1986),Action|Adventure|Horror|Sci-Fi,90605
1203,345,5.0,12 Angry Men (1957),Drama,50083
1214,345,5.0,Alien (1979),Horror|Sci-Fi,78748
1244,345,4.0,Manhattan (1979),Comedy|Drama|Romance,79522
2791,345,4.0,Airplane! (1980),Comedy,80339
3247,345,4.5,Sister Act (1992),Comedy|Crime,105417
3489,345,4.0,Hook (1991),Adventure|Comedy|Fantasy,102057
3801,345,4.0,Anatomy of a Murder (1959),Drama|Mystery,52561
4465,345,3.5,"Accused, The (1988)",Drama,94608
5377,345,3.5,About a Boy (2002),Comedy|Drama|Romance,276751
5404,345,4.5,84 Charing Cross Road (1987),Drama|Romance,90570
6787,345,4.0,All the President's Men (1976),Drama|Thriller,74119
7121,345,5.0,Adam's Rib (1949),Comedy|Romance,41090
35836,345,3.5,"40-Year-Old Virgin, The (2005)",Comedy|Romance,405422
17,346,4.0,Sense and Sensibility (1995),Drama|Romance,114388
47,346,3.5,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,114369
50,346,4.0,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,114814
111,346,4.0,Taxi Driver (1976),Crime|Drama|Thriller,75314
247,346,4.0,Heavenly Creatures (1994),Crime|Drama,110005
293,346,4.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,110413
296,346,3.5,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912
307,346,3.5,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,108394
337,346,3.5,What's Eating Gilbert Grape (1993),Drama,108550
357,346,4.5,Four Weddings and a Funeral (1994),Comedy|Romance,109831
454,346,2.0,"Firm, The (1993)",Drama|Thriller,106918
480,346,2.5,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,107290
527,346,3.5,Schindler's List (1993),Drama|War,108052
534,346,2.5,Shadowlands (1993),Drama|Romance,108101
608,346,3.0,Fargo (1996),Comedy|Crime|Drama|Thriller,116282
750,346,4.5,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,57012
778,346,3.5,Trainspotting (1996),Comedy|Crime|Drama,117951
858,346,4.0,"Godfather, The (1972)",Crime|Drama,68646
902,346,3.0,Breakfast at Tiffany's (1961),Drama|Romance,54698
903,346,4.0,Vertigo (1958),Drama|Mystery|Romance|Thriller,52357
904,346,4.5,Rear Window (1954),Mystery|Thriller,47396
912,346,4.5,Casablanca (1942),Drama|Romance,34583
923,346,4.0,Citizen Kane (1941),Drama|Mystery,33467
1080,346,4.0,Monty Python's Life of Brian (1979),Comedy,79470
1120,346,3.0,"People vs. Larry Flynt, The (1996)",Comedy|Drama,117318
1193,346,4.0,One Flew Over the Cuckoo's Nest (1975),Drama,73486
1206,346,4.0,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller,66921
1208,346,4.5,Apocalypse Now (1979),Action|Drama|War,78788
1212,346,4.0,"Third Man, The (1949)",Film-Noir|Mystery|Thriller,41959
1219,346,5.0,Psycho (1960),Crime|Horror,54215
1221,346,3.5,"Godfather: Part II, The (1974)",Crime|Drama,71562
1225,346,4.0,Amadeus (1984),Drama,86879
1230,346,4.5,Annie Hall (1977),Comedy|Romance,75686
1237,346,5.0,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,50976
1240,346,2.5,"Terminator, The (1984)",Action|Sci-Fi|Thriller,88247
1252,346,4.5,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,71315
1258,346,3.5,"Shining, The (1980)",Horror,81505
1333,346,3.5,"Birds, The (1963)",Horror|Thriller,56869
1345,346,4.5,Carrie (1976),Drama|Fantasy|Horror|Thriller,74285
1348,346,4.0,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,13442
1354,346,4.0,Breaking the Waves (1996),Drama|Mystery,115751
1617,346,3.5,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,119488
1625,346,2.5,"Game, The (1997)",Drama|Mystery|Thriller,119174
1704,346,3.5,Good Will Hunting (1997),Drama|Romance,119217
1945,346,3.5,On the Waterfront (1954),Crime|Drama,47296
1997,346,4.0,"Exorcist, The (1973)",Horror|Mystery,70047
2076,346,3.5,Blue Velvet (1986),Drama|Mystery|Thriller,90756
2114,346,3.5,"Outsiders, The (1983)",Drama,86066
2160,346,4.5,Rosemary's Baby (1968),Drama|Horror|Thriller,63522
2336,346,3.5,Elizabeth (1998),Drama,127536
2360,346,4.5,"Celebration, The (Festen) (1998)",Drama,154420
2396,346,3.0,Shakespeare in Love (1998),Comedy|Drama|Romance,138097
2442,346,3.5,Hilary and Jackie (1998),Drama,150915
2467,346,4.0,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller,91605
2712,346,4.0,Eyes Wide Shut (1999),Drama|Mystery|Thriller,120663
2762,346,3.5,"Sixth Sense, The (1999)",Drama|Horror|Mystery,167404
2959,346,3.5,Fight Club (1999),Action|Crime|Drama|Thriller,137523
3160,346,4.5,Magnolia (1999),Drama,175880
3174,346,3.0,Man on the Moon (1999),Comedy|Drama,125664
3186,346,3.0,"Girl, Interrupted (1999)",Drama,172493
3735,346,3.0,Serpico (1973),Crime|Drama,70666
3910,346,3.5,Dancer in the Dark (2000),Drama|Musical,168629
3949,346,3.0,Requiem for a Dream (2000),Drama,180093
4025,346,1.0,Miss Congeniality (2000),Comedy|Crime,212346
4262,346,3.5,Scarface (1983),Action|Crime|Drama,86250
4404,346,4.0,Faust (1926),Drama|Fantasy|Horror,16847
4641,346,3.5,Ghost World (2001),Comedy|Drama,162346
4816,346,3.0,Zoolander (2001),Comedy,196229
4878,346,4.0,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,246578
4973,346,3.0,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,211915
5618,346,4.0,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,245429
5812,346,3.5,Far from Heaven (2002),Drama|Romance,297884
5878,346,4.5,Talk to Her (Hable con Ella) (2002),Drama|Romance,287467
5995,346,4.0,"Pianist, The (2002)",Drama|War,253474
6242,346,4.5,Ringu (Ring) (1998),Horror|Mystery|Thriller,178868
6286,346,3.5,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama,311519
6552,346,4.0,Dirty Pretty Things (2002),Crime|Drama|Thriller,301199
6711,346,3.5,Lost in Translation (2003),Comedy|Drama|Romance,335266
6874,346,4.0,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,266697
6993,346,4.5,Hannah and Her Sisters (1986),Comedy|Drama|Romance,91167
7013,346,4.0,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller,48424
7069,346,3.5,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Drama,67372
7234,346,3.5,"Strada, La (1954)",Drama,47528
7323,346,3.5,"Good bye, Lenin! (2003)",Comedy|Drama,301357
7371,346,4.5,Dogville (2003),Drama|Mystery|Thriller,276919
7438,346,4.0,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,378194
7748,346,4.0,Pierrot le fou (1965),Crime|Drama,59592
8228,346,3.0,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery,22111
8507,346,3.5,Freaks (1932),Crime|Drama|Horror,22913
8622,346,4.0,Fahrenheit 9/11 (2004),Documentary,361596
8638,346,4.0,Before Sunset (2004),Drama|Romance,381681
8949,346,4.0,Sideways (2004),Comedy|Drama|Romance,375063
31923,346,4.0,"Three Musketeers, The (1973)",Action|Adventure|Comedy,72281
32587,346,2.5,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,401792
48394,346,4.5,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller,457430
1,347,5.0,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,114709
2,347,3.0,Jumanji (1995),Adventure|Children|Fantasy,113497
11,347,4.0,"American President, The (1995)",Comedy|Drama|Romance,112346
32,347,3.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller,114746
34,347,4.0,Babe (1995),Children|Drama,112431
39,347,4.0,Clueless (1995),Comedy|Romance,112697
47,347,3.0,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,114369
110,347,3.0,Braveheart (1995),Action|Drama|War,112573
150,347,4.0,Apollo 13 (1995),Adventure|Drama|IMAX,112384
153,347,3.0,Batman Forever (1995),Action|Adventure|Comedy|Crime,112462
160,347,3.0,Congo (1995),Action|Adventure|Mystery|Sci-Fi,112715
185,347,3.0,"Net, The (1995)",Action|Crime|Thriller,113957
316,347,3.0,Stargate (1994),Action|Adventure|Sci-Fi,111282
317,347,4.0,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,111070
339,347,4.0,While You Were Sleeping (1995),Comedy|Romance,114924
356,347,4.0,Forrest Gump (1994),Comedy|Drama|Romance|War,109830
357,347,3.0,Four Weddings and a Funeral (1994),Comedy|Romance,109831
364,347,4.0,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,110357
377,347,4.0,Speed (1994),Action|Romance|Thriller,111257
380,347,3.0,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,111503
454,347,3.0,"Firm, The (1993)",Drama|Thriller,106918
457,347,4.0,"Fugitive, The (1993)",Thriller,106977
480,347,4.0,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,107290
500,347,3.0,Mrs. Doubtfire (1993),Comedy|Drama,107614
539,347,4.0,Sleepless in Seattle (1993),Comedy|Drama|Romance,108160
587,347,4.0,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,99653
588,347,4.0,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,103639
589,347,3.0,Terminator 2: Judgment Day (1991),Action|Sci-Fi,103064
590,347,3.0,Dances with Wolves (1990),Adventure|Drama|Western,99348
592,347,3.0,Batman (1989),Action|Crime|Thriller,96895
595,347,4.0,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,101414
597,347,4.0,Pretty Woman (1990),Comedy|Romance,100405
648,347,4.0,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,117060
780,347,5.0,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,116629
50,348,5.0,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,114814
111,348,5.0,Taxi Driver (1976),Crime|Drama|Thriller,75314
260,348,4.5,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,76759
296,348,5.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912
318,348,5.0,"Shawshank Redemption, The (1994)",Crime|Drama,111161
527,348,5.0,Schindler's List (1993),Drama|War,108052
541,348,5.0,Blade Runner (1982),Action|Sci-Fi|Thriller,83658
590,348,4.0,Dances with Wolves (1990),Adventure|Drama|Western,99348
593,348,5.0,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,102926
608,348,5.0,Fargo (1996),Comedy|Crime|Drama|Thriller,116282
750,348,4.5,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,57012
858,348,5.0,"Godfather, The (1972)",Crime|Drama,68646
903,348,5.0,Vertigo (1958),Drama|Mystery|Romance|Thriller,52357
912,348,5.0,Casablanca (1942),Drama|Romance,34583
915,348,4.5,Sabrina (1954),Comedy|Romance,47437
1136,348,4.5,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy,71853
1196,348,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi,80684
1208,348,5.0,Apocalypse Now (1979),Action|Drama|War,78788
1213,348,4.5,Goodfellas (1990),Crime|Drama,99685
1221,348,5.0,"Godfather: Part II, The (1974)",Crime|Drama,71562
1250,348,4.5,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War,50212
1267,348,4.5,"Manchurian Candidate, The (1962)",Crime|Thriller|War,56218
1801,348,3.5,"Man in the Iron Mask, The (1998)",Action|Adventure|Drama,120744
1955,348,4.0,Kramer vs. Kramer (1979),Drama,79417
1960,348,5.0,"Last Emperor, The (1987)",Drama,93389
2019,348,5.0,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama,47478
2065,348,5.0,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance,89853
2324,348,5.0,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,118799
2329,348,5.0,American History X (1998),Crime|Drama,120586
2357,348,5.0,Central Station (Central do Brasil) (1998),Drama,140888
2505,348,4.0,8MM (1999),Drama|Mystery|Thriller,134273
2616,348,4.5,Dick Tracy (1990),Action|Crime,99422
2959,348,5.0,Fight Club (1999),Action|Crime|Drama|Thriller,137523
4226,348,5.0,Memento (2000),Mystery|Thriller,209144
4973,348,5.0,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,211915
4993,348,5.0,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,120737
5291,348,4.5,Rashomon (Rashômon) (1950),Crime|Drama|Mystery,42876
5669,348,4.0,Bowling for Columbine (2002),Documentary,310793
5952,348,5.0,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,167261
6016,348,5.0,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,317248
6953,348,4.5,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,315733
58559,348,4.5,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,468569
79132,348,5.0,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,1375666
92259,348,5.0,Intouchables (2011),Comedy|Drama,1675434
34,349,5.0,Babe (1995),Children|Drama,112431
161,349,4.0,Crimson Tide (1995),Drama|Thriller|War,112740
230,349,3.0,Dolores Claiborne (1995),Drama|Thriller,109642
277,349,3.0,Miracle on 34th Street (1994),Drama,110527
296,349,4.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912
337,349,4.0,What's Eating Gilbert Grape (1993),Drama,108550
349,349,5.0,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,109444
356,349,5.0,Forrest Gump (1994),Comedy|Drama|Romance|War,109830
357,349,4.0,Four Weddings and a Funeral (1994),Comedy|Romance,109831
364,349,4.0,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,110357
377,349,5.0,Speed (1994),Action|Romance|Thriller,111257
381,349,3.0,When a Man Loves a Woman (1994),Drama|Romance,111693
480,349,3.0,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,107290
500,349,3.0,Mrs. Doubtfire (1993),Comedy|Drama,107614
527,349,4.0,Schindler's List (1993),Drama|War,108052
539,349,3.0,Sleepless in Seattle (1993),Comedy|Drama|Romance,108160
586,349,3.0,Home Alone (1990),Children|Comedy,99785
587,349,3.0,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,99653
588,349,4.0,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,103639
589,349,4.0,Terminator 2: Judgment Day (1991),Action|Sci-Fi,103064
590,349,4.0,Dances with Wolves (1990),Adventure|Drama|Western,99348
593,349,5.0,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,102926
595,349,3.0,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,101414
597,349,5.0,Pretty Woman (1990),Comedy|Romance,100405
1,350,4.0,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,114709
7,350,3.0,Sabrina (1995),Comedy|Romance,114319
17,350,2.0,Sense and Sensibility (1995),Drama|Romance,114388
32,350,4.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller,114746
260,350,4.0,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,76759
608,350,3.0,Fargo (1996),Comedy|Crime|Drama|Thriller,116282
648,350,3.0,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,117060
671,350,4.0,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,117128
673,350,3.0,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,117705
708,350,3.0,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,117979
733,350,3.0,"Rock, The (1996)",Action|Adventure|Thriller,117500
736,350,3.0,Twister (1996),Action|Adventure|Romance|Thriller,117998
748,350,4.0,"Arrival, The (1996)",Action|Sci-Fi|Thriller,115571
805,350,3.0,"Time to Kill, A (1996)",Drama|Thriller,117913
832,350,3.0,Ransom (1996),Crime|Thriller,117438
836,350,3.0,Chain Reaction (1996),Action|Adventure|Thriller,115857
852,350,3.0,Tin Cup (1996),Comedy|Drama|Romance,117918
858,350,3.0,"Godfather, The (1972)",Crime|Drama,68646
1210,350,4.0,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi,86190
1356,350,5.0,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller,117731
1393,350,4.0,Jerry Maguire (1996),Drama|Romance,116695
47,351,4.5,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,114369
296,351,4.5,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912
356,351,4.5,Forrest Gump (1994),Comedy|Drama|Romance|War,109830
381,351,3.0,When a Man Loves a Woman (1994),Drama|Romance,111693
480,351,4.0,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,107290
593,351,4.5,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,102926
597,351,3.5,Pretty Woman (1990),Comedy|Romance,100405
778,351,4.5,Trainspotting (1996),Comedy|Crime|Drama,117951
1193,351,3.5,One Flew Over the Cuckoo's Nest (1975),Drama,73486
1704,351,4.5,Good Will Hunting (1997),Drama|Romance,119217
1717,351,2.0,Scream 2 (1997),Comedy|Horror|Mystery|Thriller,120082
1721,351,4.0,Titanic (1997),Drama|Romance,120338
1735,351,4.0,Great Expectations (1998),Drama|Romance,119223
1959,351,3.0,Out of Africa (1985),Drama|Romance,89755
2124,351,1.0,"Addams Family, The (1991)",Children|Comedy|Fantasy,101272
2571,351,4.0,"Matrix, The (1999)",Action|Sci-Fi|Thriller,133093
2762,351,4.0,"Sixth Sense, The (1999)",Drama|Horror|Mystery,167404
2959,351,4.0,Fight Club (1999),Action|Crime|Drama|Thriller,137523
3949,351,5.0,Requiem for a Dream (2000),Drama,180093
4226,351,4.0,Memento (2000),Mystery|Thriller,209144
4246,351,3.0,Bridget Jones's Diary (2001),Comedy|Drama|Romance,243155
4262,351,3.5,Scarface (1983),Action|Crime|Drama,86250
4878,351,3.5,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,246578
4963,351,4.0,Ocean's Eleven (2001),Crime|Thriller,240772
4993,351,4.0,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,120737
4995,351,4.5,"Beautiful Mind, A (2001)",Drama|Romance,268978
5464,351,4.0,Road to Perdition (2002),Crime|Drama,257044
5952,351,4.0,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,167261
5989,351,4.0,Catch Me If You Can (2002),Crime|Drama,264464
6016,351,4.0,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,317248
6214,351,4.0,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,290673
6377,351,3.0,Finding Nemo (2003),Adventure|Animation|Children|Comedy,266543
